"Index","Variant","Region, subregion, country or area *","Notes","Location code","ISO3 Alpha-code","ISO2 Alpha-code","SDMX code**","Type","Parent code","Year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100+"
"51","Estimates","World",NA,"900",NA,NA,"1","World","0","2000","100000","94885.925","93955.323","93394.085","92984.239","92658.71","92397.094","92186.616","92018.154","91883.251","91772.387","91674.547","91582.487","91491.839","91398.694","91299.312","91191.335","91073.855","90947.92","90813.32","90670.534","90520.722","90364.678","90203.158","90038.123","89870.383","89700.871","89530.007","89357.418","89183.618","89008.812","88831.322","88650.957","88465.689","88275.596","88082.801","87886.02","87685.038","87475.758","87250.652","87011.883","86763.846","86508.051","86244.888","85970.858","85683.993","85383.294","85065.975","84730.251","84371.751","83986.99","83572.591","83121.036","82638.832","82124.1","81569.266","80972.014","80335.288","79651.968","78911.673","78108.235","77229.697","76268.379","75223.404","74100.031","72893.818","71601.653","70217.727","68735.144","67145.534","65447.606","63629.846","61690.914","59630.94","57459.891","55180.864","52790.011","50293.175","47701.889","45011.313","42233.412","39297.52","36294.958","33226.125","30132.07","27077.194","24055.615","21144.053","18349.11","15699.747","13237.603","10969.348","8915.257","7093.635","5527.472","4202.371","3124.897","2267.169","1602.952","1103.288","738.046"
"52","Estimates","World",NA,"900",NA,NA,"1","World","0","2001","100000","95028.505","94143.783","93605.681","93210.582","92894.112","92637.646","92430.259","92263.397","92128.83","92017.58","91919.914","91829.045","91739.133","91646.845","91548.824","91442.425","91326.407","91200.694","91066.985","90926.305","90778.229","90624.413","90465.013","90300.47","90132.745","89962.13","89789.667","89615.911","89440.388","89263.606","89085.504","88905.21","88721.103","88532.128","88337.749","88139.52","87936.874","87729.394","87512.312","87278.312","87029.496","86771.844","86505.831","86231.439","85945.217","85644.516","85328.489","84992.31","84635.413","84252.566","83840.752","83399.658","82920.047","82410.419","81868.259","81283.95","80653.711","79976.596","79245.649","78449.158","77583.466","76637.699","75605.513","74486.618","73287.9","72008.591","70640.149","69171.871","67596.854","65906.824","64099.96","62174.251","60126.67","57958.802","55684.538","53301.658","50814.75","48221.297","45534.379","42750.856","39879.01","36874.699","33822.268","30728.419","27641.111","24618.372","21666.137","18843.993","16172.006","13660.541","11360.538","9261.301","7398.263","5770.799","4403.292","3282.868","2386.732","1691.014","1166.137","781.804"
"53","Estimates","World",NA,"900",NA,NA,"1","World","0","2002","100000","95181.839","94340.026","93825.889","93445.424","93139.569","92889.934","92686.918","92523.075","92390.41","92280.247","92183.22","92093.511","92005.692","91915.031","91818.901","91715.18","91601.942","91479.097","91346.918","91208.231","91063.768","90913.282","90757.47","90596.462","90430.541","90261.253","90089.142","89915.082","89739.867","89563.161","89384.942","89205.556","89023.056","88836.755","88644.259","88445.517","88242.782","88034.867","87820.924","87596.498","87354.322","87096.886","86829.745","86553.137","86267.88","85968.572","85653.694","85320.597","84964.175","84584.347","84176.958","83740.23","83273.643","82768.679","82234.046","81662.754","81045.299","80375.501","79653.079","78869.436","78010.443","77078.983","76062.546","74957.803","73763.402","72487.076","71125.301","69668.723","68106.234","66428.767","64625.521","62707.677","60665.664","58503.953","56226.057","53830.818","51338.497","48739.711","46033.507","43237.822","40340.736","37378.699","34297.121","31194.551","28085.99","25024.208","22052.204","19168.939","16452.026","13904.217","11547.548","9413.854","7513.358","5861.055","4463.61","3324.566","2412.607","1704.928","1172.812","784.338"
"54","Estimates","World",NA,"900",NA,NA,"1","World","0","2003","100000","95358.153","94560.909","94072.244","93708.792","93414.519","93173.868","92976.94","92817.011","92687.179","92578.933","92483.101","92394.008","92307.148","92218.377","92123.615","92021.381","91910.331","91789.936","91660.124","91522.639","91379.57","91231.973","91078.731","90920.664","90757.195","90588.851","90417.135","90242.7","90066.676","89889.518","89710.678","89530.311","89348.249","89162.5","88972.279","88774.888","88571.353","88363.38","88148.838","87927.376","87694.259","87443.106","87175.801","86897.62","86609.338","86310.777","85996.888","85664.124","85310.149","84931.125","84525.414","84091.71","83628.371","83136.346","82605.171","82042.376","81439.03","80783.811","80066.778","79289.809","78444.334","77521.98","76522.814","75436.224","74257.082","72987.206","71632.909","70185.813","68635.315","66972.581","65181.98","63270.374","61237.386","59084.78","56811.861","54413.986","51908.803","49301.033","46584.153","43764.352","40842.634","37845.632","34797.547","31645.499","28522.831","25421.076","22387.926","19475.631","16689.843","14093.9","11698.628","9521.673","7590.134","5905.796","4488.344","3334.994","2415.226","1701.831","1166.258","777.098"
"55","Estimates","World",NA,"900",NA,NA,"1","World","0","2004","100000","95521.734","94757.217","94282.942","93928.21","93639.982","93402.574","93207.499","93047.901","92917.249","92808.026","92711.353","92621.279","92533.123","92443.318","92348.739","92246.14","92135.137","92015.73","91887.124","91750.866","91607.86","91460.855","91309.634","91153.185","90992.115","90825.576","90654.079","90479.566","90302.727","90123.985","89944.308","89762.589","89578.267","89391.706","89201.125","89005.182","88802.283","88591.83","88376.068","88153.08","87921.919","87679.609","87417.297","87137.714","86846.543","86543.545","86228.325","85895.927","85541.566","85164.452","84758.961","84328.053","83869.607","83382.699","82865.294","82306.474","81712.218","81070.25","80367.958","79597.864","78761.472","77854.377","76867.152","75800.964","74645.934","73397.805","72052.894","70615.476","69078.859","67434.516","65669.24","63782.663","61767.714","59642.663","57395.903","55026.851","52542.384","49951.349","47253.391","44452.722","41539.771","38547.742","35497.859","32410.775","29257.892","26166.85","23126.415","20181.749","17392.027","14754.242","12323.678","10106.365","8120.024","6387.636","4905.61","3686.713","2704.6","1933.496","1344.487","908.902"
"56","Estimates","World",NA,"900",NA,NA,"1","World","0","2005","100000","95690.875","94972.176","94523.796","94186.249","93911.83","93685.23","93498.258","93345.331","93219.763","93114.304","93020.805","92933.548","92847.73","92759.687","92667.281","92568.459","92460.902","92345.212","92221.486","92090.26","91952.225","91808.7","91661.402","91510.515","91354.933","91194.918","91029.537","90859.792","90687.333","90512.272","90335.39","90157.314","89976.515","89793.094","89606.929","89415.988","89219.589","89015.294","88803.227","88584.174","88357.044","88121.834","87873.687","87605.127","87318.283","87017.425","86703.228","86375.104","86025.82","85652.105","85252.954","84826.345","84373.904","83894.756","83386.719","82845.163","82258.436","81628.839","80946.389","80195.686","79369.221","78473.701","77501.878","76448.565","75312.933","74086.514","72759.875","71330.408","69799.607","68164.798","66412.721","64539.017","62538.313","60415.719","58172.731","55806.583","53316.773","50707.326","47983.536","45157.49","42214.218","39181.359","36094.052","32958.526","29830.331","26682.852","23619.334","20638.58","17782.061","15097.45","12594.922","10320.475","8291.115","6510.109","5002.325","3754.327","2746.6","1957.893","1357.624","913.965"
"57","Estimates","World",NA,"900",NA,NA,"1","World","0","2006","100000","95865.562","95189.291","94765.321","94444.785","94182.658","93966.41","93787.81","93641.322","93521.067","93419.804","93329.728","93245.497","93162.503","93076.83","92986.14","92889.296","92785.289","92672.743","92552.664","92426.04","92292.984","92154.371","92010.627","91863.738","91713.399","91558.537","91399.321","91234.906","91066.379","90895.015","90721.225","90545.682","90367.983","90187.479","90003.914","89816.419","89624.176","89425.924","89218.75","89002.415","88778.576","88546.256","88304.61","88049.673","87773.547","87476.574","87164.468","86836.71","86492.093","86124.854","85730.299","85310.416","84862.519","84390.518","83890.224","83358.729","82789.589","82167.911","81497.509","80765.407","79957.457","79070.174","78110.402","77072.636","75952.443","74747.326","73446.495","72037.207","70516.18","68889.571","67147.854","65289.815","63307.852","61198.995","58964.371","56610.702","54134.322","51529.191","48801.989","45964.141","43013.65","39975.344","36863.968","33714.332","30561.287","27445.653","24331.382","21334.707","18447.693","15711.616","13171.416","10828.82","8738.326","6902.306","5328.663","4026.814","2968.117","2130.897","1489.386","1011.576"
"58","Estimates","World",NA,"900",NA,NA,"1","World","0","2007","100000","96029.692","95389.432","94986.059","94680.324","94429.602","94221.521","94049.719","93908.489","93792.119","93694.052","93606.441","93524.245","93443.06","93359.136","93269.771","93173.618","93070.975","92961.769","92844.529","92721.408","92592.858","92458.844","92319.782","92175.979","92029.299","91879.724","91725.686","91567.67","91404.844","91237.331","91067.299","90894.711","90719.393","90542.186","90361.644","90177.126","89989.33","89795.551","89594.559","89383.46","89162.276","88933.226","88694.407","88445.991","88183.92","87898.122","87590.065","87263.108","86918.026","86555.411","86165.92","85749.689","85308.236","84839.669","84345.887","83821.054","83260.975","82658.472","81995.307","81277.261","80489.961","79624.123","78673.29","77646.372","76540.348","75345.56","74064.903","72681.148","71182.277","69562.659","67827.899","65982.275","64013.617","61921.98","59701.912","57347.877","54879.111","52280.849","49554.771","46706.649","43739.296","40682.993","37552.356","34370.898","31187.36","28026.286","24927.156","21863.534","18952.757","16175.653","13579.28","11196.108","9039.433","7151.181","5527.572","4181.875","3088.346","2221.591","1554.654","1057.763"
"59","Estimates","World",NA,"900",NA,NA,"1","World","0","2008","100000","96177.284","95566.124","95177.265","94880.372","94635.548","94430.744","94259.911","94118.781","94001.773","93902.632","93814.33","93731.303","93649.293","93564.734","93474.923","93377.96","93273.948","93164.055","93048.201","92925.911","92798.873","92667.577","92531.371","92390.712","92245.703","92097.767","91947.106","91792.318","91633.558","91469.618","91301.053","91129.795","90954.837","90777.288","90596.606","90411.827","90223.31","90030.036","89829.698","89621.099","89401.719","89171.721","88933.263","88684.413","88424.539","88148.984","87847.802","87521.115","87173.6","86804.7","86414.095","85998.745","85555.82","85088.936","84594.159","84070.43","83512.992","82913.679","82264.744","81549.011","80769.833","79919.856","78983.953","77960.261","76859.039","75677.78","74403.778","73034.814","71556.855","69954.504","68227.47","66384.534","64424.197","62342.928","60138.803","57800.691","55335.964","52747.125","50028.617","47182.52","44210.238","41140.043","37998.697","34804.841","31597.126","28411.941","25282.909","22245.222","19270.935","16481.43","13847.375","11419.142","9230.189","7286.164","5623.077","4247.241","3128.106","2244.384","1565.463","1060.28"
"60","Estimates","World",NA,"900",NA,NA,"1","World","0","2009","100000","96307.21","95722.783","95348.506","95061.556","94824.912","94627.152","94462.062","94325.456","94212.632","94117.116","94032.129","93952.437","93873.389","93791.445","93704.002","93609.548","93507.533","93398.893","93285.376","93167.602","93044.464","92917.631","92787.05","92651.818","92512.592","92369.138","92222.916","92074.29","91921.693","91764.96","91603.573","91438.222","91269.128","91096.68","90920.771","90741.442","90557.952","90369.079","90174.218","89971.625","89759.557","89536.062","89301.571","89057.489","88802.056","88533.63","88247.951","87933.04","87589.49","87222.481","86832.274","86421.258","85983.443","85519.294","85029.676","84510.7","83960.245","83370.033","82731.368","82036.254","81266.467","80432.34","79521.566","78520.002","77425.644","76252.778","74994.295","73637.61","72182.839","70611.783","68911.235","67084.276","65135.758","63071.719","60884.996","58567.217","56119.043","53538.151","50831.288","47996.982","45023.335","41952.013","38794.45","35592.629","32367.969","29156.277","25997.078","22920.382","19967.022","17110.759","14461.664","11992.14","9735.276","7731.927","5997.081","4558.024","3381.719","2445.15","1721.259","1177.339"
"61","Estimates","World",NA,"900",NA,NA,"1","World","0","2010","100000","96440.844","95892.306","95540.746","95269.806","95044.73","94855.487","94696.68","94564.246","94453.846","94360.202","94276.44","94197.631","94119.465","94038.349","93951.746","93858.161","93757.237","93649.512","93535.981","93419.24","93299.456","93175.598","93048.432","92917.994","92783.422","92644.851","92502.413","92357.578","92210.118","92058.592","91902.979","91742.842","91577.367","91408.4","91235.451","91058.118","90876.782","90690.15","90497.319","90298.027","90089.957","89872.44","89643.541","89402.5","89150.397","88885.543","88605.645","88306.02","87973.707","87608.941","87217.967","86803.983","86367.698","85906.669","85417.614","84902.337","84351.897","83765.643","83132.717","82445.338","81695.288","80865.578","79966.969","78989.584","77917.683","76750.748","75500.145","74160.471","72714.62","71164.61","69489.099","67681.991","65742.171","63680.42","61502.622","59192.399","56756.18","54181.629","51469.131","48636.55","45659.295","42573.522","39402.555","36174.122","32926.707","29683.096","26486.701","23380.972","20380.387","17526.483","14787.886","12294.257","9997.971","7947.69","6172.15","4691.912","3479.498","2514.36","1767.435","1206.833"
"62","Estimates","World",NA,"900",NA,NA,"1","World","0","2011","100000","96531.082","95990.581","95647.356","95383.514","95164.116","94979.035","94823.429","94693.55","94584.979","94492.624","94410.396","94333.312","94256.916","94177.909","94093.486","94002.24","93903.946","93798.888","93688.026","93573.183","93456.437","93337.587","93215.036","93089.503","92961.138","92828.654","92692.337","92552.237","92410.091","92264.976","92115.679","91962.195","91803.167","91639.145","91470.549","91297.315","91119.288","90936.433","90746.942","90550.488","90346.375","90133.509","89910.263","89674.448","89425.715","89164.9","88888.619","88595.978","88279.619","87926.732","87539.297","87124.902","86686.315","86228.028","85742.698","85228.206","84683.075","84097.607","83470.987","82790.771","82049.958","81243.636","80351.415","79387.003","78341.142","77198.903","75957.118","74628.897","73204.112","71671.085","70027.549","68259.694","66353.719","64313.361","62149.189","59857.994","57438.319","54886.871","52194.193","49369.592","46409.863","43331.771","40155.974","36921.757","33659.966","30400.779","27176.902","24028.745","20989.814","18078.405","15333.071","12740.303","10403.285","8296.636","6461.16","4924.629","3661.389","2651.985","1868.959","1279.382"
"63","Estimates","World",NA,"900",NA,NA,"1","World","0","2012","100000","96709.454","96214.348","95893.97","95646.228","95439.515","95264.177","95115.921","94991.589","94887.542","94798.829","94719.783","94645.671","94572.195","94495.805","94414.028","94325.249","94229.318","94126.896","94018.627","93906.203","93790.865","93674.599","93556.48","93435.012","93310.918","93183.831","93052.817","92918.107","92779.556","92638.488","92494.498","92346.217","92193.17","92034.168","91869.662","91699.96","91525.208","91344.847","91158.246","90964.566","90763.036","90553.464","90334.322","90104.6","89861.319","89603.277","89330.781","89040.452","88730.332","88393.669","88017.694","87606.138","87167.183","86704.787","86220.866","85708.509","85162.25","84580.972","83955.022","83279.964","82546.805","81748.09","80880.478","79922.685","78891.836","77774.508","76556.591","75232.86","73815.168","72298.465","70665.286","68919.389","67042.603","65026.818","62871.405","60580.93","58168.617","55623.626","52943.387","50113.448","47144.568","44058.062","40866.506","37600.583","34299.304","30998.809","27728.792","24525.936","21422.699","18451.404","15639.307","13031.608","10608.444","8485.413","6602.269","5026.786","3730.992","2694.939","1892.019","1289.839"
"64","Estimates","World",NA,"900",NA,NA,"1","World","0","2013","100000","96814.093","96345.997","96038.896","95800.788","95602.194","95433.643","95290.567","95170.081","95068.964","94982.748","94905.723","94833.348","94761.779","94687.238","94607.244","94520.488","94426.625","94326.232","94220.247","94110.149","93996.81","93881.638","93765.587","93647.889","93527.011","93403.664","93277.215","93147.115","93013.147","92875.4","92734.974","92591.519","92442.948","92289.46","92129.556","91963.042","91790.997","91612.645","91427.6","91235.518","91035.154","90826.695","90609.562","90382.334","90143.513","89889.673","89618.808","89330.921","89022.812","88691.33","88330.29","87929.038","87490.616","87023.963","86532.98","86018.55","85472.567","84889.358","84265.619","83591.581","82862.407","82070.658","81209.683","80276.523","79248.277","78143.735","76952.66","75655.025","74243.518","72732.589","71116.499","69382.483","67531.153","65544.184","63415.622","61138.173","58731.149","56199.542","53532.957","50723.464","47767.622","44688.318","41500.17","38232.762","34923.255","31598.011","28306.132","25079.102","21947.674","18937.026","16091.112","13431.019","10999.09","8786.842","6879.5","5255.872","3916.117","2840.89","2003.126","1371.149"
"65","Estimates","World",NA,"900",NA,NA,"1","World","0","2014","100000","96914.491","96458.246","96158.966","95925.3","95730.598","95565.701","95425.763","95307.569","95207.923","95122.744","95046.882","94975.481","94904.67","94831.197","94752.563","94667.166","94574.961","94476.276","94372.059","94263.917","94152.864","94039.519","93924.377","93808.57","93691.414","93570.971","93447.672","93321.716","93191.794","93057.761","92919.933","92779.196","92634.854","92485.045","92329.644","92166.987","91997.1","91820.643","91636.718","91445.555","91246.831","91039.12","90822.743","90597.404","90360.981","90111.603","89844.764","89558.425","89252.243","88922.557","88567.512","88181.226","87752.858","87286.406","86791.139","86268.361","85720.85","85137.689","84512.742","83840.819","83111.402","82322.907","81467.266","80539.16","79536.973","78436.852","77260.267","75992.423","74607.862","73105.998","71497.303","69778.946","67937.551","65979.207","63884.386","61632.005","59233.777","56709.775","54058.046","51264.307","48329.81","45266.133","42093.467","38840.587","35529.668","32211.306","28913.523","25672.821","22530.444","19505.21","16622.613","13927.439","11450.045","9221.546","7233.904","5556.133","4160.52","3034.997","2152.831","1482.58"
"66","Estimates","World",NA,"900",NA,NA,"1","World","0","2015","100000","96993.687","96553.358","96263.966","96037.484","95846.984","95685.306","95547.896","95431.709","95333.487","95249.25","95174.14","95103.587","95033.602","94960.823","94883.123","94798.992","94707.964","94611.02","94508.469","94401.9","94292.596","94181.132","94067.709","93952.506","93836.598","93719.203","93598.663","93475.483","93349.439","93219.402","93085.249","92947.046","92805.213","92659.557","92507.851","92349.328","92182.612","92008.181","91825.879","91635.938","91437.396","91231.34","91016.09","90791.583","90557.124","90309.911","90047.784","89765.636","89460.426","89133.263","88779.416","88399.039","87986.295","87529.217","87031.602","86503.021","85944.816","85359.075","84733.469","84060.562","83333.81","82545.639","81692.715","80768.787","79770.419","78696.095","77519.628","76261.805","74906.225","73428.415","71821.579","70105.971","68275.865","66317.837","64238.485","62007.554","59624.573","57096.006","54432.811","51638.631","48701.461","45638.766","42456.95","39189.57","35866.719","32519.86","29192.609","25916.632","22729.838","19665.041","16737.492","14000.633","11490.361","9217.14","7225.582","5537.161","4136.341","3007.097","2125.797","1457.807"
"67","Estimates","World",NA,"900",NA,NA,"1","World","0","2016","100000","97093.15","96669.854","96390.164","96171.227","95986.839","95828.955","95694.846","95581.573","95485.867","95403.582","95330.094","95261.099","95192.792","95121.692","95045.334","94962.969","94874.022","94778.885","94678.486","94574.374","94467.281","94358.038","94246.608","94133.105","94017.954","93901.889","93784.283","93663.461","93540.062","93413.693","93283.135","93148.407","93008.664","92865.467","92717.556","92562.588","92400.003","92228.857","92048.162","91859.399","91661.654","91455.954","91241.711","91017.898","90783.637","90537.943","90278.24","90001.335","89701.442","89375.826","89024.996","88646.221","88238.689","87798.396","87311.295","86780.401","86216.368","85620.416","84993.01","84320.488","83593.442","82809.89","81956.514","81036.497","80043.334","78972.443","77825.365","76569.303","75230.329","73785.347","72209.576","70499.715","68676.507","66735.871","64663.626","62457.157","60108.057","57602.932","54944.438","52152.141","49228.945","46184.57","43030.041","39781.152","36476.651","33136.206","29809.328","26532.958","23334.391","20247.054","17304.403","14535.318","11978.622","9669.379","7629.433","5888.251","4433.314","3250.303","2316.731","1604.664"
"68","Estimates","World",NA,"900",NA,NA,"1","World","0","2017","100000","97171.101","96759.855","96487.97","96274.438","96094.935","95941.349","95809.664","95698.438","95604.614","95524.002","95451.957","95384.169","95317.036","95247.233","95172.284","95091.063","95003.599","94910.459","94811.94","94709.978","94605.178","94498.106","94388.958","94277.757","94164.452","94049.159","93933.356","93815.661","93694.814","93571.445","93444.857","93314.137","93178.595","93037.778","92892.573","92741.992","92584.022","92417.486","92241.635","92055.547","91860.268","91656.487","91443.2","91221.007","90988.491","90744.453","90487.485","90214.264","89921.016","89602.489","89255.412","88881.307","88477.216","88044.543","87577.23","87059.694","86495.215","85894.835","85259.687","84588.116","83864.286","83081.695","82235.415","81317.149","80330.152","79268.218","78128.568","76907.919","75569.016","74139.14","72594.931","70915.36","69090.663","67150.272","65090.725","62887.477","60556.255","58074.567","55429.927","52635.236","49704.496","46655.433","43490.45","40239.175","36922.809","33572.432","30219.444","26902.486","23666.773","20538.939","17546.144","14734.264","12137.384","9784.086","7708.711","5938.762","4458.937","3261.288","2319.72","1600.941"
"69","Estimates","World",NA,"900",NA,NA,"1","World","0","2018","100000","97233.518","96851.715","96596.283","96394.2","96223.675","96077.799","95952.616","95846.039","95756.012","95678.959","95610.083","95545.224","95480.723","95413.413","95340.944","95261.998","95176.576","95085.589","94989.691","94890.162","94788.05","94683.757","94577.156","94468.359","94357.221","94243.518","94128.113","94011.824","93893.971","93772.921","93648.947","93522.221","93390.437","93253.77","93111.181","92963.271","92809.264","92646.907","92475.29","92292.995","92100.182","91898.246","91686.549","91464.988","91233.811","90990.896","90734.972","90465.106","90176.27","89865.409","89525.485","89154.59","88755.091","88324.288","87863.375","87366.446","86814.816","86212.329","85571.628","84891.232","84168.579","83389.287","82545.62","81633.764","80648.939","79593.245","78460.456","77245.291","75942.609","74518.027","72993.242","71348.358","69559.537","67625.337","65569.16","63382.203","61052.58","58592.12","55974.43","53192.684","50260.333","47202.983","44044.267","40794.902","37481.479","34130.345","30770.121","27433.803","24165.997","21002.594","17972.88","15123.479","12491.45","10095.412","7970.397","6156.911","4638.867","3402.27","2428.415","1684.313"
"70","Estimates","World",NA,"900",NA,NA,"1","World","0","2019","100000","97289.68","96917.435","96669.927","96473.639","96307.321","96164.668","96042.674","95938.846","95850.641","95775.155","95708.088","95645.099","95582.338","95516.503","95445.553","95368.078","95284.121","95194.392","95099.944","95002.368","94902.128","94799.832","94695.279","94588.208","94478.722","94366.798","94252.393","94135.986","94018.912","93900.455","93778.501","93653.934","93525.697","93392.354","93253.553","93107.965","92956.684","92798.29","92630.186","92451.941","92262.664","92062.385","91851.699","91630.883","91399.783","91157.662","90903.005","90634.231","90349.015","90042.901","89711.214","89348.619","88952.346","88525.359","88065.847","87574.878","87045.58","86457.838","85815.554","85129.804","84398.333","83619.042","82776.295","81866.07","80885.865","79829.076","78699.191","77488.234","76188.309","74793.791","73265.792","71634.786","69877.127","67969.587","65913.814","63727.714","61418.093","58963.281","56368.972","53618.734","50705.883","47656.184","44497.566","41255.828","37948.877","34606.694","31252.488","27919.969","24648.189","21472.481","18428.401","15553.713","12884.82","10456.153","8293.532","6434.011","4871.041","3592.572","2576.113","1795.917"
"71","Estimates","World",NA,"900",NA,NA,"1","World","0","2020","100000","97339.859","96982.783","96741.432","96552.518","96393.887","96258.277","96142.424","96044.144","95960.401","95888.089","95823.656","95763.319","95703.45","95640.871","95573.44","95499.595","95419.32","95332.903","95241.41","95146.981","95049.991","94950.43","94848.465","94744.157","94638.565","94531.659","94423.555","94313.018","94200.211","94085.9","93969.273","93848.867","93724.21","93594.681","93458.77","93314.987","93162.532","93002.042","92832.621","92651.38","92457.225","92249.535","92028.392","91794.827","91548.979","91290.557","91019.443","90733.349","90429.03","90103.854","89751.621","89368.544","88946.813","88485.467","87988.046","87452.498","86881.692","86264.669","85577.514","84823.509","84014.54","83153.589","82236.425","81245.684","80176.291","79026.849","77790.574","76472.562","75064.693","73562.476","71958.644","70219.099","68372.347","66400.519","64267.706","61986.422","59592.972","57079.415","54419.108","51627.36","48690.883","45613.304","42417.161","39145.399","35811.406","32444.515","29077.063","25749.658","22500.445","19386.395","16427.07","13671.569","11155.264","8901.821","6938.7","5283.444","3920.262","2831.884","1988.767","1355.137"
"72","Estimates","World",NA,"900",NA,NA,"1","World","0","2021","100000","97378.949","97027.422","96789.45","96603.332","96448.671","96316.162","96202.181","96104.959","96022.324","95950.819","95886.625","95826.439","95766.81","95704.552","95637.468","95564.328","95484.924","95399.642","95309.031","95214.653","95117.093","95016.571","94912.821","94805.485","94693.518","94576.928","94456.106","94331.608","94204.001","94073.686","93941.48","93806.639","93665.98","93519.56","93366.241","93203.719","93030.82","92846.342","92651.332","92444.139","92221.071","91981.753","91724.689","91450.457","91159.897","90853.145","90530.055","90190.536","89829.603","89442.989","89026.914","88575.664","88085.246","87548.538","86964.842","86340.197","85672.238","84963.849","84200.322","83343.797","82403.288","81398.811","80330.912","79202.95","77995.25","76701.78","75326.986","73858.871","72304.635","70649.679","68886.772","67016.277","65007.966","62902.494","60669.421","58287.528","55774.702","53165.261","50455.931","47622.427","44672.261","41620.656","38480.333","35293.202","32098.86","28935.115","25816.701","22770.195","19818.141","17004.458","14359.001","11903.908","9669.98","7680.159","5956.845","4513.354","3328.245","2386.094","1660.995","1120.323"
"73","Estimates","World",NA,"900",NA,NA,"1","World","0","2022","100000","97399.302","97038.413","96796.193","96607.34","96450.616","96317.749","96203.185","96104.943","96021.299","95949.394","95885.416","95825.446","95766.277","95704.611","95637.927","95564.339","95483.519","95396.427","95304.537","95210.24","95114.313","95016.903","94917.378","94814.908","94709.447","94600.66","94488.803","94374.305","94257.649","94138.878","94018.084","93896.457","93772.627","93644.253","93511.673","93373.305","93227.687","93073.187","92908.857","92735.278","92551.844","92355.735","92146.38","91923.534","91687.036","91438.047","91176.883","90903.219","90615.153","90308.777","89979.724","89624.643","89237.909","88815.874","88352.624","87846.662","87304.137","86723.186","86104.805","85436.416","84692.405","83876.698","83000.492","82063.779","81066.675","79996.154","78847.09","77617.557","76296.667","74884.437","73367.648","71740.282","70000.602","68105.638","66096.942","63934.043","61616.868","59138.865","56535.668","53784.669","50871.733","47822.282","44648.187","41368.294","38012.699","34636.234","31253.63","27887.544","24570.118","21343.596","18255.521","15337.248","12632.328","10175.387","8002.006","6141.67","4585.655","3323.582","2334.269","1585.929"
"74","Estimates","World",NA,"900",NA,NA,"1","World","0","2023","100000","97487.738","97152.527","96927.422","96750.368","96601.584","96474.362","96365.465","96271.963","96192.016","96123.175","96062.077","96004.716","95947.544","95887.709","95823.009","95751.778","95673.881","95589.957","95501.124","95409.456","95315.621","95220.069","95122.814","95022.957","94920.111","94814.389","94705.6","94593.958","94480.083","94363.978","94245.377","94125.029","94003.235","93878.954","93750.316","93616.642","93477.312","93330.052","93173.598","93006.895","92830.65","92643.979","92443.939","92230.761","92003.525","91762.38","91509.423","91244.335","90965.563","90670.458","90353.515","90010.804","89638.596","89231.964","88787.401","88300.376","87770.706","87204.524","86599.22","85951.834","85249.326","84469.937","83616.079","82700.523","81721.641","80680.549","79565.31","78369.258","77088.089","75706.298","74223.403","72630.746","70919.004","69091.252","67098.436","64977.186","62717.477","60278.485","57668.116","54918.357","52021.509","48977.013","45806.572","42532.503","39164.041","35749.471","32321.062","28903.286","25532.847","22247.475","19096.097","16123.547","13357.324","10835.345","8592.803","6660.298","5034.689","3703.176","2644.849","1832.325"
