"","i","avg_r","age","sex","born"
"189","IA715",0.00486680327868852,3.66666666666667,1,1
"190","IA717",0.0101434426229508,34,2,1
"191","IA718",0.00425204918032787,14.5,2,1
"192","IA719",0.00655737704918033,37.3333333333333,2,1
"193","IA722",0.0101434426229508,7.75,1,1
"194","IA727",0.00491803278688525,59.0833333333333,2,1
"195","IA728",0.00645491803278689,18.8333333333333,2,1
"196","IA734",0.00942622950819672,40.4166666666667,1,1
"197","IA752",0.00327868852459016,26.5833333333333,2,NA
"198","IA756",0.0102459016393443,19.3333333333333,1,1
"199","IA762",0.0101434426229508,0.333333333333333,1,1
"200","IA764",0.00163934426229508,23.1666666666667,2,0
"201","IA765",0.00840163934426229,30.0833333333333,2,1
"202","IA766",0.00491803278688525,15.75,2,1
"203","IA768",0.00901639344262295,9.83333333333333,1,1
"204","IA782",0.00717213114754098,6.08333333333333,2,1
"205","IA784",0.00491803278688525,59.75,1,NA
"206","IA788",0.00409836065573771,16.6666666666667,2,1
"207","IA800",0.00502049180327869,7.25,1,1
"208","IA802",0.00163934426229508,80.25,2,NA
"209","IA804",0.00891393442622951,13.6666666666667,2,1
"210","IA810",0.0127049180327869,6.75,2,1
"211","IA811",0.00655737704918033,21.75,1,NA
"212","IA831",0.00737704918032787,23.75,2,1
"213","IA836",0.00286885245901639,12.1666666666667,1,1
"214","IA838",0.0052766393442623,18.5833333333333,1,1
"215","IA843",0.00327868852459016,22.5,2,0
"216","IA844",0.00840163934426229,61.8333333333333,1,0
"217","IA845",0.00450819672131148,2.41666666666667,2,1
"218","IA851",0.00491803278688525,13.0833333333333,1,1
"219","IA857",0.00163934426229508,23.75,1,0
"220","IA858",0.00491803278688525,42.3333333333333,1,1
"221","IA863",0.00491803278688525,36.3333333333333,2,1
"222","IA864",0.00742827868852459,10.3333333333333,2,0
"223","IA869",0.00327868852459016,32.3333333333333,1,0
"224","IA873",0.00983606557377049,13.1666666666667,1,1
"225","IA878",0.00635245901639344,32.5833333333333,1,0
"226","IA879",0.00163934426229508,29.5,1,0
"227","IA882",0.00655737704918033,2.58333333333333,1,1
"228","IA883",0,36.9166666666667,1,1
"229","IA887",0.00983606557377049,15.8333333333333,2,1
"230","IA892",0.00409836065573771,35.5,1,1
"231","IA897",0,NA,1,0
"232","IA903",0.00532786885245902,60.3333333333333,2,0
"233","IA921",0.00163934426229508,58,2,1
"234","IA942",0,71.75,2,0
"235","IA943",0.00491803278688525,17.25,1,NA
"236","IA944",0.0120901639344262,64.8333333333333,2,0
"237","IA947",0.0155737704918033,41.0833333333333,2,1
"238","IA954",0.0108606557377049,77.4166666666667,1,0
"239","IA956",0.00409836065573771,27,2,1
"240","IA957",0,66.3333333333333,2,0
"241","IA959",0,74.1666666666667,2,0
"242","IA966",0.00368852459016393,8.25,1,1
"243","IA967",0.00655737704918033,17,2,1
"244","IA968",0.00163934426229508,9.58333333333333,1,1
"245","IA975",0.00307377049180328,6,2,1
"246","IA984",0.00163934426229508,14.75,1,NA
"247","IA1002",0.0110655737704918,9.91666666666667,2,0
"248","IA1003",0.00635245901639344,12.5,2,1
"249","IA1006",0.00327868852459016,49.4166666666667,1,0
"250","IA1007",0.0135245901639344,43.5833333333333,2,0
"251","IA1009",0.00963114754098361,46.3333333333333,1,1
"252","IA1012",0,61.0833333333333,1,1
"253","IA1015",0.0102459016393443,65.5833333333333,2,0
"254","IA1020",0.00655737704918033,85.3333333333333,2,0
"255","IA1022",0.00491803278688525,39.3333333333333,1,1
"256","IA1024",0.00327868852459016,53.5,1,0
"257","IA1032",0.00819672131147541,8.25,2,1
"258","IA1039",0,41.8333333333333,2,0
"259","IA1041",0.00573770491803279,57.8333333333333,1,0
"260","IA1044",0.00409836065573771,38.4166666666667,2,1
"261","IA1047",0.00573770491803279,21.9166666666667,1,1
"262","IA1048",0,29.8333333333333,1,1
