"","i","avg_r","age","sex","born"
"51","MS52",0.00338983050847458,27,2,0
"52","MS53",0.011864406779661,33,2,0
"53","MS54",0.00169491525423729,22,2,0
"54","MS55",0.0300847457627119,33,2,1
"55","MS56",0.00677966101694915,38,2,0
"56","MS57",0.00847457627118644,33,2,0
"57","MS58",0.00508474576271186,40,2,0
"58","MS59",0.00847457627118644,27,2,1
"59","MS60",0.00677966101694915,30,2,0
"60","MS61",0.00338983050847458,48,2,0
"61","MS62",0.00677966101694915,18,2,0
"62","MS63",0.00508474576271186,26,2,0
"63","MS64",0.00677966101694915,35,2,0
"64","MS65",0.00169491525423729,18,2,0
"65","MS66",0,55,2,0
"66","MS67",0.00847457627118644,56,2,0
"67","MS68",0.00508474576271186,23,2,0
"68","MS69",0.00508474576271186,29,2,0
"69","MS70",0.00169491525423729,18,2,0
"70","MS71",0.00932203389830509,43,2,0
"71","MS72",0.00677966101694915,25,2,1
"72","MS73",0.0152542372881356,25,2,1
"73","MS74",0.0135593220338983,50,2,0
"74","MS75",0.00847457627118644,30,2,0
"75","MS76",0.00847457627118644,28,2,0
"76","MS77",0.0101694915254237,35,2,0
"77","MS78",0.00508474576271186,23,2,0
"78","MS79",0.00847457627118644,36,2,0
"79","MS80",0.0275423728813559,35,2,1
"80","MS81",0,18,2,0
"81","MS82",0.00338983050847458,20,2,0
"82","MS83",0.00508474576271186,33,2,0
"83","MS84",0.00338983050847458,18,2,0
"84","MS85",0.00677966101694915,42,2,0
"85","MS86",0.00338983050847458,23,2,0
"86","MS87",0,34,2,0
"87","MS88",0,41,2,1
"88","MS89",0.00508474576271186,22,2,1
"89","MS90",0,28,2,1
"90","MS91",0.0135593220338983,32,2,0
"91","MS92",0.00677966101694915,38,2,0
"92","MS93",0,23,2,1
"93","MS94",0.0228813559322034,28,2,1
"94","MS95",0.00169491525423729,18,2,1
"95","MS96",0.0127118644067797,49,2,0
"96","MS97",0.00847457627118644,28,2,0
"97","MS98",0.00847457627118644,27,2,0
"98","MS99",0.00677966101694915,26,2,0
"99","MS100",0.0101694915254237,18,1,1
"100","MS101",0.0101694915254237,10,1,1
"101","MS102",0.0101694915254237,13,1,1
"102","MS103",0.00932203389830509,1,2,1
"103","MS104",0.00932203389830509,4,1,1
"104","MS105",0.0148305084745763,25,2,0
"105","MS106",0.0148305084745763,30,1,0
"106","MS107",0.0148305084745763,7,2,1
"107","MS108",0.0148305084745763,9,1,1
"108","MS109",0.0148305084745763,5,2,1
"109","MS110",0.0103813559322034,1,1,1
"110","MS111",0.0192796610169492,6,2,1
"111","MS112",0.0192796610169492,8,1,1
"112","MS113",0.0192796610169492,4,1,1
"113","MS114",0.0197033898305085,14,2,0
"114","MS115",0.0197033898305085,1,1,1
"115","MS116",0.0197033898305085,5,2,1
"116","MS117",0.0197033898305085,8,1,1
"117","MS118",0.0197033898305085,8,1,1
"118","MS119",0.0197033898305085,10,1,1
"119","MS120",0.0197033898305085,5,1,1
"120","MS121",0.0197033898305085,2,1,1
"121","MS122",0.0142478813559322,8,1,1
"122","MS123",0.0142478813559322,16,1,1
"123","MS124",0.0142478813559322,14,1,1
"124","MS125",0.0142478813559322,10,1,1
"125","MS126",0.0142478813559322,0.5,2,1
"126","MS127",0.0142478813559322,12,2,1
"127","MS128",0.00916313559322034,4,1,0
"128","MS129",0.00916313559322034,2,1,1
"129","MS130",0.0135593220338983,1,2,1
"130","MS131",0.0135593220338983,3,2,1
"131","MS132",0.0135593220338983,14,2,1
"132","MS133",0.0135593220338983,12,2,1
"133","MS134",0.0135593220338983,10,2,1
"134","MS135",0.0135593220338983,6,1,1
"135","MS136",0.0135593220338983,8,2,1
"136","MS137",0.0226694915254237,10,2,1
"137","MS138",0.0226694915254237,15,1,1
"138","MS139",0.0226694915254237,9,1,1
"139","MS140",0.0226694915254237,18,2,1
"140","MS141",0.0226694915254237,12,2,1
"141","MS142",0.0226694915254237,2,1,1
"142","MS143",0.00847457627118644,2,2,1
"143","MS144",0.0127118644067797,18,1,0
"144","MS145",0.0127118644067797,9,2,1
"145","MS146",0.0127118644067797,12,1,0
"146","MS147",0.0127118644067797,6,1,1
"147","MS148",0.0135593220338983,6,1,1
"148","MS149",0.0135593220338983,11,2,0
"149","MS150",0.0135593220338983,9,1,0
"150","MS151",0.0135593220338983,2,2,1
"151","MS152",0.0135593220338983,19,1,0
"152","MS153",0.025,16,1,1
"153","MS154",0.025,7,2,1
"154","MS155",0.0266949152542373,16,2,1
"155","MS156",0.0266949152542373,7,1,1
"156","MS157",0.0266949152542373,10,2,1
"157","MS158",0.0266949152542373,3,2,1
"158","MS159",0.0275423728813559,9,2,1
"159","MS160",0.0275423728813559,6,1,1
"160","MS161",0.0275423728813559,3,2,1
"161","MS162",0.0275423728813559,14,2,1
"162","MS163",0.0275423728813559,18,2,1
"163","MS164",0.0258474576271186,9,1,1
"164","MS165",0.0258474576271186,17,2,1
"165","MS166",0.0258474576271186,4,2,1
"166","MS167",0.00953389830508475,9,2,0
"167","MS168",0.00953389830508475,45,2,1
"168","MS169",0.00953389830508475,5,2,1
"169","MS170",0.00953389830508475,1,1,1
"170","MS171",0.00805084745762712,58,1,1
"171","MS172",0.00805084745762712,6,2,1
"172","MS173",0.00805084745762712,9,2,1
"173","MS174",0.0166313559322034,7,1,1
"174","MS175",0.0166313559322034,11,1,0
"175","MS176",0.0166313559322034,11,1,0
"176","MS177",0.0166313559322034,9,2,0
