"","i","avg_r","age","sex","born"
"80","LA2749",0.00961934156378601,16,2,1
"81","LA2994",0.00961934156378601,9,1,1
"82","LA3034",0.00961934156378601,7,1,1
"83","LA3085",0.00961934156378601,6,2,1
"84","LA3086",0.00961934156378601,4,2,1
"85","LA3414",0.00961934156378601,2,1,1
"86","LA607",0.000205761316872428,84,1,1
"87","LA2143",0.00857767489711934,32,2,1
"88","LA3001",0.00627572016460905,8,1,1
"89","LA3087",0.00627572016460905,4,1,1
"90","LA3450",0.00627572016460905,0,2,1
"91","LA3451",0.00627572016460905,0,2,1
"92","LA2068",0.00559413580246914,34,2,1
"93","LA2127",0.00804398148148148,33,1,1
"94","LA3096",0.00723058127572016,1,2,1
"95","LA2460",0.00577417695473251,25,1,1
"96","LA3099",0.00581757973251029,27,2,1
"97","LA3100",0.00620740097736625,1,2,1
"98","LA2295",0.00248521090534979,28,2,0
"99","LA2349",0.00673225308641975,27,1,1
"100","LA3101",0.00502025462962963,2,1,1
"101","LA3102",0.00502025462962963,0,2,1
"102","LA2502",0.0054591049382716,24,1,1
"103","LA2676",0.00591242283950617,19,2,1
"104","LA3440",0.00609728652263374,0,2,1
"105","LA1389",0.00497685185185185,59,1,1
"106","LA1540",0.00720164609053498,54,2,1
"107","LA3103",0.00335326646090535,4,2,1
"108","LA3452",0,12,2,0
"109","LA1967",0.00519547325102881,38,2,1
"110","LA2098",0.00705697016460905,34,1,1
"111","LA2933",0.00653774434156379,11,1,1
"112","LA2960",0.00653774434156379,9,1,1
"113","LA3124",0.00653774434156379,4,1,1
"114","LA3125",0.00653774434156379,2,1,1
"115","LA1444",0.00277777777777778,57,2,1
"116","LA698",0,91,2,1
"117","LA1390",0.00425668724279835,60,2,1
"118","LA1445",0.00507973251028807,57,1,1
"119","LA2582",0.00528549382716049,21,2,1
"120","LA2712",0.00507973251028807,17,2,1
"121","LA3113",0.00284850823045267,1,2,1
"122","LA1011",0.00174897119341564,74,2,1
"123","LA1418",0.00174897119341564,59,2,1
"124","LA1698",0.00336934156378601,49,2,1
"125","LA1735",0.00583204732510288,47,1,1
"126","LA2789",0.0050122170781893,16,1,1
"127","LA2865",0.0050122170781893,14,2,1
"128","LA2903",0.0050122170781893,11,1,1
"129","LA3035",0.0050122170781893,8,1,1
"130","LA1736",0.00439814814814815,47,1,1
"131","LA1804",0.00192901234567901,44,2,0
"132","LA2713",0.00357510288065844,17,1,1
"133","LA2790",0.00357510288065844,15,1,1
"134","LA2904",0.00357510288065844,12,1,1
"135","LA1224",0.0066968878600823,66,1,1
"136","LA1365",0.00740740740740741,61,2,1
"137","LA911",0.00154320987654321,79,2,1
"138","LA1040",0.00588991769547325,74,2,1
"139","LA1669",0.00456131044238683,50,2,1
"140","LA1897",0.00456131044238683,40,2,1
"141","LA1419",0.001440329218107,58,1,1
"142","LA1447",0.00241769547325103,57,2,1
"143","LA2322",0.00234053497942387,27,1,1
"144","LA2409",0.00234053497942387,25,2,1
"145","LA875",0.00177469135802469,81,2,1
"146","LA1825",0.00736882716049383,43,2,1
"147","LA1999",0.00398662551440329,36,1,1
"148","LA3036",0.00608924897119342,7,1,1
"149","LA3117",0.00608924897119342,3,1,1
"150","LA1258",0.000411522633744856,65,2,1
"151","LA1345",0.00824974279835391,62,2,1
"152","LA2323",0.00623392489711934,27,1,1
"153","LA1090",0.00154320987654321,72,1,1
"154","LA1189",0.00455246913580247,75,2,0
"155","LA1225",0.00516975308641975,71,2,1
"156","LA1756",0.00376800411522634,46,2,1
"157","LA1128",0.00405092592592593,70,2,1
"158","LA2167",0.00333719135802469,32,2,1
"159","LA2281",0.00333719135802469,28,2,1
"160","LA1190",0.0109696502057613,66,1,1
"161","LA1241",0.00411522633744856,65,2,0
"162","LA2841",0.00438850308641975,14,2,1
"163","LA2962",0.00438850308641975,10,1,0
"164","LA683",0.00473251028806584,92,2,1
"165","LA1161",0.00473251028806584,67,2,1
"166","LA1259",0.0051440329218107,64,1,1
"167","LA1391",0.0018261316872428,60,2,1
"168","LA1565",0.00493827160493827,54,1,1
"169","LA2282",0.00389660493827161,28,1,1
"170","LA2646",0.00389660493827161,20,2,1
"171","LA2842",0.00497042181069959,14,1,1
"172","LA1987",0.00545267489711934,56,1,1
"173","LA2017",0.001440329218107,48,2,0
"174","LA2996",0.00385802469135802,9,1,1
"175","LA3063",0.00385802469135802,8,1,1
