"","i","avg_r","age","sex","born"
"245","AZ811",0.00520833333333333,19,1,1
"246","AZ813",0.00204248366013072,71,2,0
"247","AZ815",0.00285947712418301,50,2,0
"248","AZ818",0.00689338235294118,35,2,1
"249","AZ819",0.00599979575163399,9,2,1
"250","AZ820",0.00599979575163399,4,1,1
"251","AZ822",0.000816993464052288,30,2,0
"252","AZ823",0.00275735294117647,6.6,2,1
"253","AZ824",0.00428921568627451,29,1,1
"254","AZ825",0.00163398692810458,29,2,0
"255","AZ826",0.00377859477124183,4,1,1
"256","AZ827",0.00377859477124183,2,1,1
"257","AZ829",0.00188929738562092,51,2,0
"258","AZ830",0.00370200163398693,26,2,1
"259","AZ831",0.000816993464052288,55,2,0
"260","AZ832",0.00229779411764706,31,1,1
"261","AZ834",0.00663807189542484,61,2,1
"262","AZ835",0.00949754901960784,37,1,1
"263","AZ836",0.0090890522875817,32,1,1
"264","AZ839",0.00515727124183007,3.5,2,1
"265","AZ840",0,17,2,0
"266","AZ841",0.0103145424836601,76,1,1
"267","AZ842",0.00449346405228758,61,2,1
"268","AZ843",0.00862949346405229,45,1,1
"269","AZ844",0.000816993464052288,39,2,0
"270","AZ845",0.00554023692810458,3,1,1
"271","AZ848",0.00929330065359477,51,2,1
"272","AZ849",0.00551470588235294,54,1,1
"273","AZ850",0.0109272875816993,51,2,1
"274","AZ851",0.00903799019607843,25,1,1
"275","AZ852",0.00903799019607843,24,2,1
"276","AZ853",0.00449346405228758,56,2,0
"277","AZ854",0.00607638888888889,42,2,1
"278","AZ856",0.00622957516339869,76,1,1
"279","AZ857",0.00122549019607843,66,2,0
"280","AZ858",0.00204248366013072,68,2,0
"281","AZ860",0.00122549019607843,66,1,1
"282","AZ861",0.00694444444444444,56,2,1
"283","AZ862",0.00714869281045752,46,1,1
"284","AZ863",0.00439133986928105,44,2,0
"285","AZ864",0.00648488562091503,17,2,1
"286","AZ865",0.00648488562091503,13,2,1
"287","AZ866",0.00714869281045752,43,1,1
"288","AZ867",0.00163398692810458,42,2,0
"289","AZ868",0.00520833333333333,17,2,1
"290","AZ869",0.00520833333333333,15,1,1
"291","AZ870",0.00755718954248366,76,1,1
"292","AZ872",0.00132761437908497,51,1,1
"293","AZ873",0.00194035947712418,46,2,1
"294","AZ874",0.00234885620915033,17,1,1
"295","AZ877",0.00735294117647059,48,1,1
"296","AZ878",0.000816993464052288,46,2,0
"297","AZ879",0.00490196078431373,18,1,1
"298","AZ880",0,56,2,1
"299","AZ881",0.00531045751633987,38,1,1
"300","AZ882",0.00245098039215686,32,2,0
"301","AZ883",0.00469771241830065,14,2,1
"302","AZ884",0.00469771241830065,7.25,1,1
"303","AZ885",0.00469771241830065,6,1,1
"304","AZ886",0.00408496732026144,68,2,0
"305","AZ889",0.00163398692810458,28,2,0
"306","AZ890",0.00367647058823529,4,1,1
"307","AZ891",0.00367647058823529,0.5,1,1
"308","AZ892",0.00449346405228758,43,1,1
"309","AZ893",0.00245098039215686,36,2,0
"310","AZ894",0.00428921568627451,16,2,1
"311","AZ895",0.00428921568627451,15,1,1
"312","AZ896",0.00428921568627451,14,1,1
"313","AZ897",0.00326797385620915,71,2,0
"314","AZ899",0.00214460784313726,61,1,1
"315","AZ900",0,52,2,1
"316","AZ902",0,44,2,0
"317","AZ903",0.00816993464052288,41,1,1
"318","AZ904",0.00444240196078431,40,2,1
"319","AZ905",0.00712316176470588,18,2,1
"320","AZ906",0.00712316176470588,15,1,1
"321","AZ907",0.00712316176470588,14,1,1
"322","AZ908",0.00694444444444444,68,2,0
"323","AZ909",0.00694444444444444,46,1,1
"324","AZ911",0.00367647058823529,56,1,1
"325","AZ912",0.000816993464052288,51,2,0
"326","AZ913",0.00306372549019608,17,2,1
"327","AZ914",0.00306372549019608,50,1,1
"328","AZ915",0.0126633986928105,51,2,1
"329","AZ916",0.00347222222222222,53,1,1
"330","AZ917",0.00449346405228758,46,2,1
"331","AZ918",0.00479983660130719,26,1,1
"332","AZ919",0.00408496732026144,51,1,1
"333","AZ920",0.00326797385620915,46,2,1
"334","AZ921",0.00531045751633987,30,1,1
"335","AZ923",0.0125612745098039,33,2,1
"336","AZ924",0.00873161764705882,12,1,1
"337","AZ925",0.00873161764705882,10,1,1
"338","AZ927",0.000816993464052288,41,2,0
"339","AZ928",0.00265522875816993,14,1,1
"340","AZ930",0.0104166666666667,28,2,1
"341","AZ931",0.00694444444444444,7.5,2,0
"342","AZ933",0.00694444444444444,4,2,0
"343","AZ934",0.00163398692810458,56,2,0
"344","AZ936",0.00285947712418301,44,1,0
"345","AZ937",0.00439133986928105,36,2,1
"346","AZ938",0.00444240196078431,15,1,1
"347","AZ939",0.00444240196078431,14,2,1
"348","AZ940",0.00122549019607843,67,1,1
"349","AZ943",0.00551470588235294,56,1,1
"350","AZ944",0.00934436274509804,45,2,1
"351","AZ945",0.00824652777777778,23,1,1
"352","AZ949",0.00888480392156863,65,1,1
"353","AZ950",0.00204248366013072,61,2,0
"354","AZ951",0.00347222222222222,76,2,0
"355","AZ953",0.00245098039215686,41,1,0
"356","AZ954",0.00750612745098039,33,2,1
"357","AZ955",0.00579554738562092,17,1,1
"358","AZ956",0.00579554738562092,15,1,1
"359","AZ957",0.00579554738562092,11,2,1
"360","AZ958",0.00868055555555556,41,1,1
"361","AZ959",0.00801674836601307,41,2,0
"362","AZ960",0.00906352124183007,18,2,1
"363","AZ961",0.00906352124183007,15,1,1
"364","AZ963",0.0145016339869281,46,2,1
"365","AZ964",0.0115400326797386,29,2,1
"366","AZ965",0.0107230392156863,26,1,1
"367","AZ966",0.0111315359477124,25,2,1
"368","AZ968",0.00658700980392157,3,1,0
"369","AZ969",0.00658700980392157,3,2,0
"370","AZ970",0.00204248366013072,46,1,1
"371","AZ971",0.00122549019607843,44,2,0
"372","AZ972",0.00285947712418301,26,2,1
"373","AZ974",0.00183823529411765,0.5,1,0
"374","AZ975",0.00592320261437908,56,1,1
"375","AZ976",0.000816993464052288,46,2,0
"376","AZ977",0.00418709150326797,25,1,1
"377","AZ978",0.00188929738562092,53,1,1
"378","AZ979",0.000816993464052288,44,2,0
"379","AZ980",0.00217013888888889,27,1,1
"380","AZ983",0.00592320261437908,76,1,1
"381","AZ984",0.00469771241830065,66,2,1
"382","AZ986",0.00985498366013072,35,2,1
"383","AZ987",0.00880821078431373,12,1,1
"384","AZ988",0.00880821078431373,10,1,1
"385","AZ989",0.00163398692810458,51,1,0
"386","AZ990",0.00551470588235294,36,2,1
"387","AZ991",0.00439133986928105,26,1,1
"388","AZ992",0.00612745098039216,71,1,1
"389","AZ993",0.00245098039215686,61,2,1
"390","AZ996",0.00735294117647059,51,1,1
"391","AZ997",0.000816993464052288,52,2,1
"392","AZ998",0.00490196078431373,25,1,1
"393","AZ999",0,22,2,0
"394","AZ1000",0.000612745098039216,49,1,1
