"","i","avg_r","age","sex","primary","secondary","born"
"119","LA1671",0.00713443396226415,50,1,0,2,1
"120","LA1907",0.00395047169811321,40,2,3,1,1
"121","LA1130",0.00400943396226415,70,1,4,1,1
"122","LA1467",0.00432389937106918,62,2,5,0,1
"123","LA2100",0.0044811320754717,34,1,4,1,1
"124","LA2249",0.0044811320754717,30,2,4,1,1
"125","LA2250",0.0044811320754717,24,1,4,1,1
"126","LA1922",0.00730149371069182,39,2,2,4,1
"127","LA2475",0.00730149371069182,26,1,2,4,1
"128","LA3127",0,21,2,0,0,0
"129","LA925",0.00267295597484277,80,2,2,1,1
"130","LA1055",0.00251572327044025,74,1,2,2,1
"131","LA3105",0.00322327044025157,38,1,3,0,1
"132","LA3106",0.00518867924528302,24,2,2,4,1
"133","LA1755",0.00102201257861635,45,2,0,0,1
"134","LA1936",0.00738502358490566,38,1,3,4,1
"135","LA2034",0,36,2,0,0,0
"136","LA2062",0.0053999606918239,35,1,3,2,1
"137","LA3120",0.000943396226415094,24,2,1,0,0
"138","LA2433",0.00646619496855346,26,1,3,4,1
"139","LA3126",0,25,2,0,0,0
"140","LA2248",0.00741941823899371,30,1,5,2,1
"141","LA3129",0.00375393081761006,26,2,0,5,1
"142","LA3132",0,27,1,0,0,0
"143","LA3133",0,23,2,0,0,0
"144","LA752",0.00452044025157233,88,2,2,6,1
"145","LA2099",0.00741941823899371,34,2,5,2,1
"146","LA1260",0.0020440251572327,64,1,2,1,1
"147","LA1672",0.00560141509433962,50,2,3,2,1
"148","LA1191",0.00455974842767296,67,2,1,9,1
"149","LA1261",0.0027122641509434,65,1,2,0,1
"150","LA1968",0.00426493710691824,37,2,2,1,1
"151","LA1737",0.00125786163522013,46,2,2,0,0
"152","LA2411",0.0029874213836478,25,2,2,2,0
"153","LA2740",0.0029874213836478,23,2,2,2,1
"154","LA3464",0,26,1,0,0,0
"155","LA1757",0.000943396226415094,45,1,0,1,1
"156","LA3252",0.00507075471698113,55,2,3,6,1
"157","LA1149",0.00627948113207547,64,1,2,6,1
"158","LA1162",0.00220125786163522,68,2,3,1,1
"159","LA2412",0.00486930031446541,26,2,2,3,1
"160","LA951",0.00366548742138365,78,2,0,0,0
"161","LA1013",0.00428459119496855,75,1,3,2,1
"162","LA1969",0.00469732704402516,37,1,2,3,1
