"","i","avg_r","age","sex","born"
"127","MP130",0.0270061728395062,38,1,1
"128","MP131",0.0270061728395062,35,1,1
"129","MP132",0.037037037037037,51,1,1
"130","MP133",0.0138888888888889,51,2,0
"131","MP134",0.0316358024691358,28,1,1
"132","MP135",0.0219907407407407,3,2,1
"133","MP136",0.00617283950617284,20,2,0
"134","MP137",0.0177469135802469,27,2,1
"135","MP138",0,19,2,0
"136","MP139",0.0478395061728395,57,1,1
"137","MP140",0.0108024691358025,56,2,0
"138","MP141",0.0324074074074074,34,1,1
"139","MP142",0,30,2,0
"140","MP143",0.0339506172839506,31,2,1
"141","MP144",0.00308641975308642,33,1,0
"142","MP145",0.0216049382716049,2,2,0
"143","MP146",0.0324074074074074,28,2,1
"144","MP147",0.00308641975308642,36,1,0
"145","MP148",0.021508487654321,1,2,0
"146","MP149",0,NA,1,0
"147","MP150",0.0219907407407407,1,2,1
"148","MP151",0.037037037037037,40,1,1
"149","MP152",0.00771604938271605,32,2,0
"150","MP153",0.025462962962963,13,2,1
"151","MP154",0.025462962962963,10,1,1
"152","MP155",0.0142746913580247,67,1,NA
"153","MP156",0.0169753086419753,60,2,NA
"154","MP157",0.0202546296296296,40,2,1
"155","MP158",0.00308641975308642,45,1,0
"156","MP159",0.0147569444444444,19,1,1
"157","MP160",0.0315875771604938,20,1,1
"158","MP161",0.0315875771604938,19,1,1
"159","MP162",0.0277777777777778,44,2,1
"160","MP163",0.029224537037037,47,1,1
"161","MP164",0.0198688271604938,64,1,NA
"162","MP165",0.0231481481481481,59,2,1
"163","MP170",0.0246913580246914,52,1,NA
